adsh,ddate,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,InterestExpense,Liabilities,LiabilitiesCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PaymentsToAcquirePropertyPlantAndEquipment,Revenues,StockholdersEquity,current_ratio,cash_ratio,debt_to_equity,debt_to_assets,net_profit_margin,return_on_assets,return_on_equity,free_cash_flow,operating_cf_ratio,risk_score,risk_category
0000024090-25-000018,20231231,1627016000.0,14520073.0,12180000.0,1277965.0,1496799000.0,12204998.0,107203000.0,-2202000.0,0.0,-1630000.0,130000.0,180403000.0,172129000.0,0.8311600980251587,0.2999388915531042,2.2716925874227427,0.919965753256268,0.0,0.0,0.0,-2332000.0,-0.0014711394115041498,0.704831382845843,2
0000024090-25-000018,20241231,35237000.0,14520073.0,12180000.0,1277965.0,11737000.0,12204998.0,107203000.0,5953000.0,0.0,-1630000.0,106000.0,46602000.0,269799000.0,0.8311600980251587,0.2999388915531042,0.04258308840868961,0.3330873797428839,0.0,0.0,0.0,5847000.0,0.5071994547158558,-0.0234865838492568,1
0000025232-24-000004,20221231,321338000.0,14520073.0,5145000.0,72537000.0,2890067000.0,12204998.0,107203000.0,365166000.0,166793000.0,-1630000.0,1020572.5,13298000.0,5818000.0,0.8311600980251587,0.2999388915531042,6.210089482699385,8.993853823699656,12.542713189953377,0.5190578145130672,28.66844276383637,-1621403.0,0.12635208803117715,2.065868367860527,2
0000025232-24-000004,20231231,589800000.0,14520073.0,6047000.0,105463000.0,3086161000.0,12204998.0,107203000.0,368362000.0,177000.0,-1630000.0,1020572.5,64073000.0,0.0,0.8311600980251587,0.2999388915531042,0.4280491536844271,5.23255510342489,0.0027624740530332588,0.0003001017293997965,0.0,-1621403.0,0.11935929460582258,0.16764120188298798,1
0000025232-25-000012,20231231,80694000.0,14520073.0,6047000.0,105463000.0,84563000.0,12204998.0,107203000.0,368362000.0,3692000.0,-1630000.0,1020572.5,268000.0,-62562000.0,0.8311600980251587,0.2999388915531042,-0.8551245005449297,1.0479465635611074,13.776119402985074,0.04575309192752869,-0.05901345864902017,-1621403.0,4.356065891702045,-0.3009528590946882,1
0000025232-25-000012,20241231,763744000.0,14520073.0,7349000.0,122476000.0,3889000.0,12204998.0,107203000.0,400233000.0,-893000.0,-1630000.0,1020572.5,60397000.0,73730000.0,0.8311600980251587,0.2999388915531042,0.0514024705787051,0.005092020362844094,-0.014785502591188304,-0.0011692399547492353,-0.012111759121117591,-1621403.0,102.91411673952173,-0.028067469761557343,1
0000028823-24-000025,20221231,3065000000.0,1770900000.0,307400000.0,600000.0,4436100000.0,1604900000.0,107203000.0,-387900000.0,-581400000.0,310800000.0,1020572.5,1173200000.0,-1380900000.0,0.7435708839277169,0.17524525674181807,-1.438049204419456,1.4473409461663949,-0.4955676781452438,-0.18969004893964111,0.4210297631979144,-1621403.0,-0.08744167173868939,-0.17898897449235632,1
0000028823-25-000022,20241231,3543500000.0,1667900000.0,296200000.0,1277965.0,2605300000.0,1266300000.0,107203000.0,149200000.0,-16500000.0,121900000.0,1020572.5,0.0,929800000.0,0.8403355812489809,0.21018784015399383,1.3355273572172155,0.7352335261746861,-0.0472917516538927,-0.0046564131508395655,-0.01774575177457518,-1621403.0,0.05726787701992093,0.5308311272263204,1
0000029332-24-000020,20221231,202946000.0,119879000.0,12180000.0,5340000.0,171432000.0,41666000.0,94725000.0,-71959.5,-35079000.0,-28156000.0,4579000.0,6375000.0,43360000.0,1.355098293115125,0.2999388915531042,1.6001327608618874,0.8447173139652913,-5.502588235294118,-0.17284893518472894,-0.8090175276752768,-1621403.0,-0.02290416915119129,-0.1377836012621129,1
0000029332-24-000020,20231231,191169000.0,112395000.0,12180000.0,7217000.0,161878000.0,39554000.0,78290000.0,-71959.5,-2718000.0,5048000.0,980000.0,4133000.0,-176700000.0,1.3458781113291052,0.2999388915531042,-0.6503011148425556,0.8467795510778421,-0.6576336801354948,-0.014217786356574549,0.015382003395585738,-1621403.0,-0.02290416915119129,-0.8499153227691123,0
0000029332-25-000017,20231231,191169000.0,112395000.0,12180000.0,1277965.0,161878000.0,39554000.0,78290000.0,-71959.5,-2718000.0,-257000.0,980000.0,273032000.0,268000.0,1.3458781113291052,0.2999388915531042,6.405265462403529,0.8467795510778421,-0.009954877084004806,-0.014217786356574549,-10.14179104477612,-1621403.0,-0.02290416915119129,1.4128250167739442,2
0000029332-25-000017,20241231,175872000.0,95839000.0,12180000.0,1277965.0,159654000.0,88719000.0,28530000.0,-71959.5,-13000000.0,-5866000.0,2094000.0,261108000.0,159892000.0,0.7324897056595745,0.2999388915531042,0.6924026510963066,0.9077852074235808,-0.04978782725921841,-0.07391739446870452,-0.08130488079453631,-1621403.0,-0.02290416915119129,0.31588381873985877,1
0000030697-24-000004,20221231,5499344000.0,1058283000.0,745889000.0,110751000.0,5033624000.0,387999000.0,2822196000.0,259904000.0,177370000.0,30432000.0,1020572.5,1946005000.0,465720000.0,1.3157486421511597,1.0724049516776075,2.468799496210917,0.9153135355780617,0.09114570620322147,0.03225293780494546,0.3808511552005497,-1621403.0,0.05163357453794721,-1.0184770820923226,0
0000030697-24-000004,20231231,5182826000.0,837653000.0,516037000.0,124061000.0,4873047000.0,381930000.0,2732814000.0,345416000.0,0.0,528352000.0,1020572.5,235185000.0,409863000.0,1.161026930278895,0.854895973555678,2.5564094037265157,0.9402297125159131,0.0,0.0,0.0,-1621403.0,0.07088296090721062,-0.4652618082765724,0
0000030697-25-000003,20231231,5182826000.0,837653000.0,516037000.0,1277965.0,4873047000.0,381930000.0,2732814000.0,345416000.0,0.0,381984000.0,1020572.5,235185000.0,47042000.0,1.161026930278895,0.854895973555678,4.650041079060284,0.9402297125159131,0.0,0.0,0.0,-1621403.0,0.07088296090721062,0.20621601628142497,1
0000030697-25-000003,20241231,5034843000.0,736140000.0,450512000.0,1277965.0,4775491000.0,397631000.0,2662130000.0,355307000.0,0.0,525954000.0,1020572.5,2246492000.0,2982102000.0,1.0477800843098612,0.7575248141006561,0.9560436846779128,0.9484885626026472,0.0,0.0,0.0,-1621403.0,0.07440219236095304,-0.6908549025492001,0
0000033213-24-000008,20221231,22669926000.0,4014441000.0,1458644000.0,249655000.0,11456598000.0,3732220000.0,107203000.0,3465560000.0,1770965000.0,2717997000.0,1400443000.0,7497689000.0,11172474000.0,0.7302586809454125,0.3298969264384773,0.7057823766122387,0.5053654784757569,0.23620144820624062,0.07811957568807239,0.15851144518215035,2065117000.0,0.3024946847222884,-1.2229301774391854,0
0000033213-24-000008,20231231,25285098000.0,2012975000.0,80977000.0,219660000.0,10504281000.0,2036840000.0,107203000.0,3178850000.0,1735232000.0,2314411000.0,2019037000.0,6908923000.0,14773200000.0,0.687271613785754,0.03898625390300469,0.5370991918670904,0.4154336676883752,0.2511581038028648,0.06862666697989464,0.11745809980234478,1159813000.0,0.302624234823878,-0.11836911957138765,1
0000033213-25-000011,20231231,23803913000.0,2012975000.0,80977000.0,1277965.0,10504281000.0,2036840000.0,107203000.0,3178850000.0,1735232000.0,128630000.0,2019037000.0,-148830000.0,14773200000.0,0.687271613785754,0.03898625390300469,0.5370991918670904,0.4412837922907885,-11.659154740307734,0.07289692245136335,0.11745809980234478,1159813000.0,0.302624234823878,-0.11490263624803668,1
0000033213-25-000011,20241231,7672004000.0,1714679000.0,202093000.0,1277965.0,15552119000.0,2461549000.0,107203000.0,2826973000.0,230577000.0,-390606000.0,2253709000.0,218293000.0,20597628000.0,0.5286176202120615,0.07890353268434261,0.5624940264287088,2.0271260286099957,1.0562729908883932,0.03005433782359863,0.011194347232603676,573264000.0,0.1817741363733135,0.46161598188206626,1
0000033992-25-000007,20231231,317633210.0,14520073.0,12180000.0,1277965.0,283129071.0,12204998.0,5663421.0,-11326850.0,-6168346.0,-1630000.0,1827202.0,144190714.0,-12274563.0,0.8311600980251587,0.2999388915531042,-3.180813599752854,0.8913711226858174,-0.042779079379550056,-0.01941971370059195,0.5025308029296033,-13154052.0,-0.04000595897833466,-1.0364270669021356,0
0000033992-25-000007,20241231,374915843.0,14520073.0,12180000.0,1277965.0,308207392.0,12204998.0,4322163.0,57947771.0,18358436.0,-1630000.0,2337205.0,155142103.0,89063326.0,0.8311600980251587,0.2999388915531042,1.4952703128066438,0.8220708667144803,0.1183330356170304,0.04896681840142989,0.20612789600963252,55610566.0,0.18801551326841634,0.41260367077619853,1
0000034088-24-000018,20221231,17342000000.0,77457000000.0,29640000000.0,1000000.0,166594000000.0,15555000000.0,107203000.0,76797000000.0,11728000000.0,-1630000.0,18407000000.0,14579000000.0,195049000000.0,1.7883463867377742,1.066604330900774,0.6174067283283042,9.606389113135739,0.804444749296934,0.6762772459923885,0.06012848053566027,58390000000.0,0.4609829885830222,-44.26065973239639,0
0000034088-24-000018,20231231,49817000000.0,53081000000.0,31539000000.0,7000000.0,163779000000.0,30721000000.0,107203000.0,55369000000.0,1626000000.0,-1630000.0,21919000000.0,132783000000.0,204802000000.0,1.003510413718692,0.7063727051804649,0.5876168387727401,3.2876126623441797,0.012245543480716659,0.03263946042515607,0.007939375592035234,33450000000.0,0.33807142551853414,-24.8227657436409,0
0000034088-25-000010,20231231,49817000000.0,53081000000.0,31539000000.0,74000000.0,163779000000.0,30721000000.0,107203000.0,55369000000.0,36010000000.0,-1630000.0,21919000000.0,207323000000.0,204802000000.0,1.003510413718692,0.7063727051804649,0.5876168387727401,3.2876126623441797,0.17369032861766423,0.7228456149507196,0.17582836105116162,33450000000.0,0.33807142551853414,-24.82346152098819,0
0000034088-25-000010,20241231,17692000000.0,91990000000.0,23029000000.0,3000000.0,182869000000.0,70307000000.0,107203000.0,55022000000.0,1576000000.0,-1630000.0,24306000000.0,62330000000.0,263705000000.0,0.8365566229443545,0.28333451840455637,0.5267740659469728,10.33625367397694,0.025284774586876304,0.08907981008365363,0.005976375116133558,30716000000.0,0.300882052179429,-21.916942832861857,0
0000034903-24-000032,20221231,8233991000.0,14520073.0,85558000.0,136989000.0,5021606000.0,12204998.0,107203000.0,516769000.0,385491000.0,526408000.0,1020572.5,1074378000.0,2954012000.0,0.8311600980251587,0.2999388915531042,0.9932248914421957,0.6098629449558544,0.35880388466629065,0.046817029554683746,0.1304974387375542,-1621403.0,0.10290910915750857,0.2902059132125484,1
0000034903-24-000032,20231231,8436512000.0,14520073.0,250825000.0,167809000.0,5210990000.0,12204998.0,107203000.0,555830000.0,236985000.0,406470000.0,1020572.5,1132154000.0,2963509000.0,0.8311600980251587,0.2999388915531042,1.0146453913109845,0.6176711418178508,0.20932223001464464,0.028090400392958608,0.07996770045240288,-1621403.0,0.10666495234110984,0.29723185204987373,1
0000034903-25-000016,20231231,8436512000.0,14520073.0,250825000.0,167809000.0,5210990000.0,12204998.0,107203000.0,555830000.0,236985000.0,406470000.0,1020572.5,1132154000.0,2963509000.0,0.8311600980251587,0.2999388915531042,1.0146453913109845,0.6176711418178508,0.20932223001464464,0.028090400392958608,0.07996770045240288,-1621403.0,0.10666495234110984,0.29723185204987373,1
0000034903-25-000016,20241231,8524757000.0,14520073.0,123409000.0,175476000.0,5100327000.0,12204998.0,107203000.0,574563000.0,295208000.0,472356000.0,1020572.5,1202452000.0,3171594000.0,0.8311600980251587,0.2999388915531042,0.9586324668056493,0.598295881043882,0.24550501807972377,0.03462949149166363,0.09307874841483493,-1621403.0,0.11265218877142583,0.27900543704434316,1
0000040211-24-000023,20221231,6161800000.0,14520073.0,303700000.0,14100000.0,8042400000.0,12204998.0,107203000.0,533500000.0,73300000.0,-1630000.0,1255800000.0,908000000.0,2029600000.0,0.8311600980251587,0.2999388915531042,1.6019205674391108,1.305203025090071,0.08072687224669603,0.011895874582102632,0.036115490737091055,-722300000.0,0.06633591962598229,1.0151971696238118,2
0000040211-24-000023,20231231,4604200000.0,14520073.0,450700000.0,3600000.0,9053000000.0,12204998.0,107203000.0,520400000.0,155000000.0,-1630000.0,1665000000.0,224800000.0,2273000000.0,0.8311600980251587,0.2999388915531042,1.6060004228212073,1.966248208157769,0.6895017793594306,0.033664914643151904,0.06819181698196217,-1144600000.0,0.05748370705843367,1.3299045930748126,2
0000040211-25-000024,20231231,4604200000.0,14520073.0,450700000.0,135900000.0,9053000000.0,12204998.0,107203000.0,520400000.0,155000000.0,-1630000.0,1020572.5,253000000.0,-1427500000.0,0.8311600980251587,0.2999388915531042,-1.9935917251304498,1.966248208157769,0.6126482213438735,0.033664914643151904,-0.1085814360770578,-1621403.0,0.05748370705843367,-0.6506041666724072,0
0000040211-25-000024,20241231,2233300000.0,14520073.0,401600000.0,-4000000.0,9857600000.0,12204998.0,107203000.0,602100000.0,284200000.0,-1630000.0,1020572.5,1585500000.0,-209600000.0,0.8311600980251587,0.2999388915531042,-3.871836940977017,4.413916625621278,0.17924944812362031,0.12725563068105494,-1.3559160305343512,-1621403.0,0.06107977601038792,-1.2219651825615987,0
0000040545-24-000027,20221231,188851000000.0,58384000000.0,12180000.0,1277965.0,54167000000.0,49428000000.0,107203000.0,5916000000.0,2035000000.0,-1630000.0,1020572.5,11526000000.0,33696000000.0,0.7798719042918214,0.2999388915531042,0.9583996472441828,0.2868240041090595,0.17655734860315808,0.010775690888584122,0.06039292497625831,-1621403.0,0.10921778942898813,0.3364401954109545,1
0000040545-24-000027,20231231,82175000000.0,29167000000.0,12180000.0,1277965.0,0.0,50876000000.0,107203000.0,5179000000.0,2802000000.0,-1630000.0,1020572.5,958000000.0,27378000000.0,0.45317269068326005,0.2999388915531042,0.0,0.0,2.9248434237995826,0.034097961667173715,0.10234494849879465,-1621403.0,-0.02290416915119129,0.4158896076787998,1
0000040545-25-000015,20231231,48281000000.0,18565000000.0,12180000.0,1277965.0,140000000.0,32103000000.0,107203000.0,5189000000.0,9482000000.0,-1630000.0,1020572.5,17105000000.0,27403000000.0,0.45634506390841223,0.2999388915531042,0.0050959233780418865,0.0028996913899877797,0.5543408360128618,0.1963919554276009,0.34602050870342665,-1621403.0,37.06428571428572,0.41109844775780846,1
0000040545-25-000015,20241231,1280000000.0,37635000000.0,12180000.0,1277965.0,103576000000.0,17437000000.0,107203000.0,4710000000.0,6556000000.0,-1630000.0,1020572.5,7800000000.0,19342000000.0,1.1500470346937723,0.2999388915531042,1.8492385690899422,80.91875,0.8405128205128205,5.121875,0.33895150449798367,-1621403.0,0.04547385494709199,1.1953959143425172,2
0000040729-24-000004,20221231,181900000000.0,14520073.0,5571000000.0,2857000000.0,0.0,12204998.0,107203000.0,1733000000.0,1714000000.0,-1630000.0,1020572.5,5530000000.0,0.0,0.8311600980251587,0.2999388915531042,0.4280491536844271,0.0,0.30994575045207956,0.009422759758108851,0.0,-1621403.0,-0.02290416915119129,0.10127348195897261,1
0000040729-24-000004,20231231,81000000.0,14520073.0,3911000000.0,6897000000.0,11671000000.0,12204998.0,107203000.0,879000000.0,1020000000.0,-1630000.0,1020572.5,1545000000.0,21975000000.0,0.8311600980251587,0.2999388915531042,0.42598873472572796,144.08641975308643,0.6601941747572816,12.592592592592593,0.04641638225255973,-1621403.0,0.07531488304344101,1.9140086366728186,2
0000040729-25-000006,20231231,16329000000.0,14520073.0,6945000000.0,1277965.0,2588000000.0,12204998.0,107203000.0,879000000.0,957000000.0,-1630000.0,1020572.5,5838000000.0,-3146000000.0,0.8311600980251587,0.2999388915531042,-0.6002815628250919,0.1584910282319799,0.16392600205549845,0.05860738563292302,-0.3041958041958042,-1621403.0,0.33964451313755795,-0.22656689520912032,1
0000040729-25-000006,20241231,191836000000.0,14520073.0,10292000000.0,1277965.0,1565000000.0,12204998.0,107203000.0,511000000.0,668000000.0,-1630000.0,1020572.5,1621000000.0,-6909000000.0,0.8311600980251587,0.2999388915531042,-0.20417774269770964,0.008158009966846682,0.4120913016656385,0.0034821409954335996,-0.09668548270371978,-1621403.0,0.32651757188498404,-0.10144413904392155,1
0000046250-24-000013,20230331,590535000.0,232044000.0,7566000.0,1277965.0,240519000.0,90871000.0,101731000.0,77400000.0,0.0,31474000.0,48321000.0,48575000.0,350016000.0,1.2679482123170662,0.07997583126323404,0.5230500379601618,0.40728999974599306,0.0,0.0,0.0,29079000.0,0.3218040986366981,-0.06494092682369307,1
0000046250-24-000013,20240331,28200000.0,202826000.0,7153000.0,1277965.0,251908000.0,103307000.0,88818000.0,159499000.0,75363000.0,53212000.0,40151000.0,36375000.0,38154000.0,1.0863145104219223,0.06694832684853834,2.0284640917201537,8.93290780141844,2.0718350515463917,2.6724468085106383,1.97523195470986,119348000.0,0.6331636946821856,0.6953735738827278,2
0000046250-25-000025,20240331,629689000.0,202826000.0,7153000.0,1277965.0,251908000.0,103307000.0,88818000.0,159499000.0,75363000.0,53212000.0,40151000.0,327188000.0,406026000.0,1.0863145104219223,0.06694832684853834,0.48268742538300746,0.40005145397172254,0.23033546462584203,0.11968289107797658,0.1856112662735884,119348000.0,0.6331636946821856,0.09440944133461268,1
0000046250-25-000025,20250331,739572000.0,230691000.0,5103000.0,1277965.0,309575000.0,107135000.0,138906000.0,111096000.0,0.0,45061000.0,41096000.0,0.0,434259000.0,1.1484412485795639,0.04653189522338405,0.5381767613638881,0.4185866960890894,-0.0472917516538927,0.0,0.0,70000000.0,0.3588661875151417,0.10578818223770546,1
0000046619-24-000111,20231031,7195063000.0,1855342000.0,12180000.0,1277965.0,3637105000.0,665342000.0,107203000.0,448735000.0,403596000.0,-47011000.0,49434000.0,1004654000.0,3145995000.0,1.3319843780762617,0.2999388915531042,0.7683040092794183,0.5055000908261679,0.40172636549498636,0.05609346297593225,0.12828882436240363,399301000.0,0.12337697151993138,-0.672734919205565,0
0000046619-24-000111,20241031,7592822000.0,2062292000.0,12180000.0,1277965.0,3529260000.0,663851000.0,107203000.0,672370000.0,514109000.0,288193000.0,899000.0,-45311000.0,3636877000.0,1.4125853419890952,0.2999388915531042,0.6782413904061949,0.46481532162876993,-11.346229392421266,0.067709871244183,0.14136001849938834,671471000.0,0.19051302539342524,-0.9922693271878903,0
0000046619-25-000082,20241031,7592822000.0,2062292000.0,12180000.0,1277965.0,3529260000.0,663851000.0,107203000.0,672370000.0,514109000.0,824455000.0,58261000.0,3857669000.0,3636877000.0,1.4125853419890952,0.2999388915531042,0.6782413904061949,0.46481532162876993,0.1332693395934177,0.067709871244183,0.14136001849938834,614109000.0,0.19051302539342524,-0.9538419812899018,0
0000046619-25-000082,20251031,8500434000.0,2356366000.0,12180000.0,1277965.0,3653901000.0,832004000.0,107203000.0,934266000.0,690385000.0,1018998000.0,72886000.0,4485044000.0,4305319000.0,1.3434278448995263,0.2999388915531042,0.6144797700869248,0.42984875831045805,0.1539304854088388,0.0812176178298661,0.1603562941561357,861380000.0,0.25569001458988627,-1.0706548233285695,0
0000049071-24-000012,20221231,33898000000.0,297000000.0,614000000.0,401000000.0,18587000000.0,17178000000.0,0.0,4868000000.0,2806000000.0,3800000000.0,931000000.0,-9841000000.0,1386000000.0,0.017141792775840957,0.035119422724138864,2.6679594607153234,0.5483214348929141,-0.2851336246316431,0.082777744999705,2.0245310245310244,3937000000.0,0.26190348092753,-0.6317979909735624,0
0000049071-24-000012,20231231,47065000000.0,3277000000.0,250000000.0,0.0,19363000000.0,409000000.0,10213000000.0,3981000000.0,-23000000.0,4013000000.0,1004000000.0,18405000000.0,16262000000.0,2.1985819821869668,0.4770083784597055,0.7842165408031687,0.4114097524699883,-0.0012496604183645748,-0.0004886858599808775,-0.0014143401795597098,2977000000.0,0.20559830604761659,-3.8456822549073553,0
0000049071-25-000007,20231231,47065000000.0,415000000.0,4694000000.0,1277965.0,19363000000.0,8888000000.0,728000000.0,3042000000.0,2489000000.0,4013000000.0,761000000.0,2117000000.0,1547000000.0,0.04563487644909271,0.42404333435427083,2.603909941849613,0.4114097524699883,1.175720358998583,0.052884308934452354,1.6089204912734325,2281000000.0,0.15710375458348397,-0.09873039173989633,1
